TOKEN	FORMAT	TOK_COUNT	TOK_FRAC	DOC_COUNT	DOC_FRAC
inventividade	L	53	7.82138e-05	52	0.000512139
inventivo	L	32	4.72234e-05	32	0.000315162
inventivos	L	14	2.06602e-05	14	0.000137883
invento	L	40	5.90293e-05	33	0.000325011
inventor	L	161	0.000237593	130	0.00128035
inventora	L	14	2.06602e-05	12	0.000118186
inventores	L	37	5.46021e-05	32	0.000315162
inventou	L	283	0.000417632	249	0.00245236
inverdade	L	33	4.86991e-05	29	0.000285616
inverdades	L	103	0.000152	96	0.000945487
inverídica	L	39	5.75535e-05	38	0.000374255
inveridicamente	L	18	2.65632e-05	18	0.000177279
inverídicas	L	75	0.00011068	68	0.00066972
inverídico	L	43	6.34565e-05	38	0.000374255
inverídicos	L	56	8.2641e-05	48	0.000472743
Invernal	S	69	0.000101825	41	0.000403802
inverno	L	1698	0.00250579	1147	0.0112966
invernos	L	42	6.19807e-05	39	0.000384104
inverossímeis	L	24	3.54176e-05	24	0.000236372
inverossímil	L	44	6.49322e-05	43	0.000423499
inversa	L	84	0.000123961	79	0.000778057
inversamente	L	48	7.08351e-05	48	0.000472743
inversão	L	350	0.000516506	280	0.00275767
Inverse	S	19	2.80389e-05	14	0.000137883
inverso	L	284	0.000419108	263	0.00259024
inversões	L	29	4.27962e-05	22	0.000216674
inverte	L	85	0.000125437	83	0.000817452
invertebrado	L	12	1.77088e-05	12	0.000118186
invertebrados	L	43	6.34565e-05	30	0.000295465
invertem	L	25	3.68933e-05	25	0.000246221
invertendo	L	31	4.57477e-05	31	0.000305313
inverter	L	228	0.000336467	177	0.00174324
inverteram	L	16	2.36117e-05	16	0.000157581
inverteu	L	81	0.000119534	78	0.000768208
invertida	L	159	0.000234641	149	0.00146747
invertidas	L	18	2.65632e-05	17	0.00016743
invertido	L	86	0.000126913	69	0.000679569
invertidos	L	26	3.8369e-05	24	0.000236372
invés	L	1487	0.00219441	1350	0.0132959
Invest	S	103	0.000152	59	0.00058108
investe	L	1164	0.00171775	1079	0.0106269
investem	L	464	0.000684739	420	0.0041365
investi	L	19	2.80389e-05	19	0.000187128
investia	L	39	5.75535e-05	36	0.000354558
investiam	L	12	1.77088e-05	12	0.000118186
investida	L	581	0.0008574	548	0.00539715
investidas	L	397	0.000585865	354	0.00348648
investido	L	948	0.00139899	775	0.00763284
investidor	L	2289	0.00337795	1224	0.012055
investidora	L	58	8.55924e-05	50	0.000492441
investidoras	L	34	5.01749e-05	25	0.000246221
investidores	L	6344	0.00936204	3407	0.0335549
investidos	L	609	0.000898721	545	0.00536761
investidura	L	71	0.000104777	50	0.000492441
investiga	L	3338	0.00492599	2842	0.0279903
investigação	L	13173	0.0194398	8091	0.0796868
investigações	L	7778	0.0114782	5211	0.0513222
investigada	L	948	0.00139899	819	0.00806618
investigadas	L	624	0.000920857	566	0.00557443
investigado	L	3471	0.00512226	2750	0.0270843
investigador	L	353	0.000520933	287	0.00282661
investigadora	L	98	0.000144622	78	0.000768208
investigadoras	L	23	3.39418e-05	22	0.000216674
investigadores	L	1595	0.00235379	1187	0.0116906
investigados	L	2628	0.00387822	1907	0.0187817
investigá-lo	LH	22	3.24661e-05	21	0.000206825
investigam	L	332	0.000489943	321	0.00316147
investigamos	L	45	6.64079e-05	45	0.000443197
investigando	L	490	0.000723108	457	0.00450091
investigar	L	3475	0.00512817	2936	0.0289161
investigará	L	86	0.000126913	84	0.000827301
investigaram	L	78	0.000115107	71	0.000699266
investigarem	L	26	3.8369e-05	26	0.000256069
investigasse	L	34	5.01749e-05	33	0.000325011
investigation	L	26	3.8369e-05	15	0.000147732
Investigations	S	19	2.80389e-05	18	0.000177279
investigativa	L	129	0.000190369	118	0.00116216
investigativas	L	82	0.00012101	74	0.000728813
investigativo	L	314	0.00046338	295	0.0029054
investigativos	L	51	7.52623e-05	49	0.000482592
investigatória	L	26	3.8369e-05	20	0.000196976
investigatórias	L	26	3.8369e-05	19	0.000187128
investigatório	L	78	0.000115107	74	0.000728813
investigatórios	L	37	5.46021e-05	34	0.00033486
investigava	L	138	0.000203651	126	0.00124095
investigavam	L	16	2.36117e-05	15	0.000147732
investigou	L	361	0.000532739	340	0.0033486
investigue	L	172	0.000253826	163	0.00160536
investiguem	L	37	5.46021e-05	35	0.000344709
investimento	L	10667	0.0157416	6939	0.068341
investimentos	L	12714	0.0187625	7391	0.0727926
investimos	L	77	0.000113631	73	0.000718964
investindo	L	728	0.00107433	682	0.0067169
investing	L	16	2.36117e-05	15	0.000147732
investir	L	7829	0.0115535	4891	0.0481706
investirá	L	147	0.000216933	134	0.00131974
investiram	L	226	0.000333515	206	0.00202886
investirão	L	21	3.09904e-05	20	0.000196976
investirem	L	132	0.000194797	128	0.00126065
investiria	L	22	3.24661e-05	21	0.000206825
investirmos	L	11	1.6233e-05	11	0.000108337
investisse	L	17	2.50874e-05	17	0.00016743
investiu	L	793	0.00117026	718	0.00707145
investment	L	25	3.68933e-05	20	0.000196976
Investments	S	62	9.14954e-05	59	0.00058108
Investor	S	23	3.39418e-05	18	0.000177279
Investors	S	18	2.65632e-05	16	0.000157581
inveterado	L	41	6.0505e-05	41	0.000403802
inviabilidade	L	110	0.00016233	94	0.000925789
inviabiliza	L	177	0.000261204	161	0.00158566
inviabilização	L	17	2.50874e-05	17	0.00016743
inviabilizada	L	32	4.72234e-05	29	0.000285616
inviabilizadas	L	16	2.36117e-05	16	0.000157581
inviabilizado	L	27	3.98448e-05	27	0.000265918
inviabilizados	L	15	2.2136e-05	14	0.000137883
inviabilizam	L	41	6.0505e-05	40	0.000393953
inviabilizando	L	73	0.000107728	71	0.000699266
inviabilizar	L	261	0.000385166	241	0.00237357
inviabilizaram	L	16	2.36117e-05	15	0.000147732
inviabilizaria	L	27	3.98448e-05	27	0.000265918
inviabilize	L	21	3.09904e-05	21	0.000206825
inviabilizou	L	47	6.93594e-05	44	0.000433348
inviáveis	L	75	0.00011068	66	0.000650022
inviável	L	412	0.000608001	386	0.00380164
invicta	L	137	0.000202175	110	0.00108337
invictas	L	43	6.34565e-05	40	0.000393953
invicto	L	180	0.000265632	157	0.00154626
invictos	L	28	4.13205e-05	26	0.000256069
inviolabilidade	L	164	0.00024202	113	0.00111292
invioláveis	L	33	4.86991e-05	30	0.000295465
inviolável	L	78	0.000115107	70	0.000689417
invisibilidade	L	196	0.000289243	163	0.00160536
invisibilização	L	22	3.24661e-05	22	0.000216674
invisibilizada	L	18	2.65632e-05	17	0.00016743
invisibilizadas	L	20	2.95146e-05	19	0.000187128
invisibilizado	L	20	2.95146e-05	17	0.00016743
invisibilizados	L	24	3.54176e-05	22	0.000216674
invisibilizar	L	11	1.6233e-05	11	0.000108337
invisíveis	L	310	0.000457477	288	0.00283646
invisível	L	478	0.0007054	415	0.00408726
invista	L	168	0.000247923	161	0.00158566
invistam	L	85	0.000125437	81	0.000797754
invisto	L	32	4.72234e-05	31	0.000305313
Invitational	S	33	4.86991e-05	18	0.000177279
invoca	L	36	5.31263e-05	36	0.000354558
invocação	L	47	6.93594e-05	45	0.000443197
invocada	L	38	5.60778e-05	35	0.000344709
invocadas	L	11	1.6233e-05	11	0.000108337
invocado	L	62	9.14954e-05	57	0.000561383
invocados	L	20	2.95146e-05	16	0.000157581
invocam	L	12	1.77088e-05	11	0.000108337
invocando	L	36	5.31263e-05	36	0.000354558
invocar	L	99	0.000146097	92	0.000906091
invocou	L	39	5.75535e-05	37	0.000364406
invólucro	L	31	4.57477e-05	27	0.000265918
involuntária	L	134	0.000197748	120	0.00118186
involuntariamente	L	104	0.000153476	100	0.000984882
involuntárias	L	36	5.31263e-05	35	0.000344709
involuntário	L	100	0.000147573	97	0.000955336
involuntários	L	52	7.6738e-05	44	0.000433348
involved	L	11	1.6233e-05	11	0.000108337
invulgar	L	56	8.2641e-05	56	0.000551534
Inzaghi	S	20	2.95146e-05	16	0.000157581
Io	S	68	0.00010035	32	0.000315162
IOB	U	22	3.24661e-05	21	0.000206825
IOC	U	21	3.09904e-05	13	0.000128035
iodo	L	23	3.39418e-05	20	0.000196976
IOF	U	173	0.000255302	123	0.0012114
ioga	L	255	0.000376312	142	0.00139853
iogurte	L	279	0.000411729	193	0.00190082
iogurtes	L	65	9.59226e-05	58	0.000571232
ioiô	L	31	4.57477e-05	12	0.000118186
Iolanda	S	143	0.00021103	73	0.000718964
íon	L	27	3.98448e-05	19	0.000187128
Ione	S	41	6.0505e-05	26	0.000256069
íons	L	93	0.000137243	63	0.000620476
Iorc	S	58	8.55924e-05	29	0.000285616
Iorque	S	285	0.000420584	208	0.00204855
iorubá	L	29	4.27962e-05	25	0.000246221
ios	L	14	2.06602e-05	14	0.000137883
Iowa	S	118	0.000174136	76	0.00074851
Iozzi	S	42	6.19807e-05	36	0.000354558
IP	U	373	0.000550448	212	0.00208795
IPA	U	64	9.44468e-05	36	0.000354558
iPad	C	661	0.000975459	244	0.00240311
iPads	C	85	0.000125437	70	0.000689417
Ipam	S	59	8.70682e-05	38	0.000374255
IPAM	U	16	2.36117e-05	12	0.000118186
Ipameri	S	14	2.06602e-05	11	0.000108337
Ipanema	S	369	0.000544545	249	0.00245236
Ipaporanga	S	14	2.06602e-05	12	0.000118186
Ipasgo	S	15	2.2136e-05	14	0.000137883
Ipatinga	S	105	0.000154952	64	0.000630325
Ipaumirim	S	22	3.24661e-05	17	0.00016743
IPC	U	135	0.000199224	76	0.00074851
IPCA	U	2362	0.00348568	1169	0.0115133
IPCA-E	UH	51	7.52623e-05	31	0.000305313
IPCC	U	244	0.000360079	131	0.0012902
IPC-S	UH	28	4.13205e-05	20	0.000196976
ipê	L	31	4.57477e-05	13	0.000128035
Ipea	S	513	0.00075705	292	0.00287586
IPEA	U	79	0.000116583	48	0.000472743
Ipec	S	315	0.000464855	140	0.00137883
Ipece	S	28	4.13205e-05	18	0.000177279
Ipen	S	27	3.98448e-05	11	0.000108337
ipês	L	31	4.57477e-05	23	0.000226523
Ipespe	S	90	0.000132816	54	0.000531836
Iphan	S	415	0.000612429	166	0.0016349
IPHAN	U	35	5.16506e-05	26	0.000256069
iphone	L	65	9.59226e-05	26	0.000256069
iPhones	C	549	0.000810177	337	0.00331905
IPI	U	566	0.000835264	336	0.0033092
Ipiaú	S	26	3.8369e-05	18	0.000177279
Ipiranga	S	370	0.000546021	247	0.00243266
Ipixuna	S	23	3.39418e-05	18	0.000177279
iPlace	C	47	6.93594e-05	14	0.000137883
IPM	U	56	8.2641e-05	37	0.000364406
IPO	U	438	0.00064637	241	0.00237357
iPod	C	198	0.000292195	104	0.00102428
iPods	C	19	2.80389e-05	12	0.000118186
Ipojuca	S	300	0.000442719	237	0.00233417
Iporá	S	178	0.00026268	139	0.00136899
Iporã	S	15	2.2136e-05	14	0.000137883
IPP	U	40	5.90293e-05	17	0.00016743
ippon	L	31	4.57477e-05	14	0.000137883
IPS	U	228	0.000336467	129	0.0012705
ipsa	L	13	1.91845e-05	11	0.000108337
Ipsemg	S	33	4.86991e-05	13	0.000128035
Ipsep	S	20	2.95146e-05	14	0.000137883
Ipsos	S	98	0.000144622	67	0.000659871
ipsum	L	55	8.11652e-05	21	0.000206825
Ipswich	S	51	7.52623e-05	15	0.000147732
IPT	U	35	5.16506e-05	15	0.000147732
IPTU	U	743	0.00109647	367	0.00361452
IPTV	U	96	0.00014167	35	0.000344709
Ipu	S	57	8.41167e-05	37	0.000364406
Ipuaçu	S	28	4.13205e-05	12	0.000118186
Ipueiras	S	42	6.19807e-05	31	0.000305313
Iputinga	S	245	0.000361554	234	0.00230462
IPVA	U	1355	0.00199962	518	0.00510169
IQ	U	16	2.36117e-05	12	0.000118186
ir	L	12766	0.0188392	10447	0.102891
ira	L	254	0.000374836	241	0.00237357
irá	L	8990	0.0132668	7175	0.0706653
irã	L	16	2.36117e-05	16	0.000157581
Iracema	S	898	0.00132521	543	0.00534791
Iracemápolis	S	19	2.80389e-05	17	0.00016743
Iraci	S	19	2.80389e-05	11	0.000108337
irada	L	20	2.95146e-05	19	0.000187128
irado	L	23	3.39418e-05	21	0.000206825
irados	L	16	2.36117e-05	16	0.000157581
Iraguassu	S	25	3.68933e-05	24	0.000236372
Iraguassú	S	237	0.000349748	231	0.00227508
Iraí	S	16	2.36117e-05	14	0.000137883
Irã-Iraque	SH	16	2.36117e-05	16	0.000157581
Irajá	S	127	0.000187418	94	0.000925789
Iran	S	651	0.000960701	300	0.00295465
Irandhir	S	134	0.000197748	86	0.000846999
Iranduba	S	36	5.31263e-05	21	0.000206825
Irani	S	28	4.13205e-05	22	0.000216674
iraniana	L	271	0.000399923	173	0.00170385
iranianas	L	122	0.000180039	89	0.000876545
iraniano	L	441	0.000650798	262	0.00258039
iranianos	L	223	0.000329088	145	0.00142808
irão	L	2910	0.00429438	2549	0.0251046
Irapuan	S	26	3.8369e-05	21	0.000206825
Iraque	S	772	0.00113926	462	0.00455016
iraquiana	L	38	5.60778e-05	27	0.000265918
iraquianas	L	33	4.86991e-05	22	0.000216674
iraquiano	L	87	0.000128389	58	0.000571232
iraquianos	L	42	6.19807e-05	28	0.000275767
Irará	S	28	4.13205e-05	20	0.000196976
Irati	S	90	0.000132816	39	0.000384104
Irauçuba	S	34	5.01749e-05	23	0.000226523
IRB	U	284	0.000419108	192	0.00189097
IRC	U	38	5.60778e-05	13	0.000128035
Irecê	S	41	6.0505e-05	36	0.000354558
Irede	S	21	3.09904e-05	21	0.000206825
irei	L	146	0.000215457	136	0.00133944
Ireland	S	14	2.06602e-05	14	0.000137883
irem	L	680	0.0010035	616	0.00606687
iremos	L	413	0.000609477	386	0.00380164
Irene	S	1095	0.00161593	551	0.0054267
Iretama	S	19	2.80389e-05	15	0.000147732
Irfaan	S	62	9.14954e-05	47	0.000462895
iria	L	3086	0.00455411	2742	0.0270055
iriam	L	682	0.00100645	646	0.00636234
iríamos	L	104	0.000153476	98	0.000965184
Irina	S	61	9.00196e-05	42	0.00041365
Irineu	S	82	0.00012101	57	0.000561383
Iriri	S	62	9.14954e-05	61	0.000600778
Iris	S	371	0.000547496	176	0.00173339
íris	L	168	0.000247923	105	0.00103413
Irish	S	25	3.68933e-05	23	0.000226523
Irlanda	S	787	0.0011614	498	0.00490471
irlandês	L	267	0.00039402	227	0.00223568
irlandesa	L	142	0.000209554	113	0.00111292
irlandesas	L	15	2.2136e-05	14	0.000137883
irlandeses	L	54	7.96895e-05	43	0.000423499
Irma	S	138	0.000203651	85	0.00083715
irmã	L	4569	0.00674262	3129	0.030817
irmanados	L	13	1.91845e-05	13	0.000128035
irmandade	L	124	0.000182991	102	0.00100458
irmandades	L	19	2.80389e-05	11	0.000108337
irmão	L	5941	0.00876732	3969	0.03909
irmãos	L	3448	0.00508832	2389	0.0235288
irmãozinho	L	38	5.60778e-05	35	0.000344709
irmãs	L	1078	0.00159084	795	0.00782981
irmãzinha	L	22	3.24661e-05	22	0.000216674
irmos	L	41	6.0505e-05	38	0.000374255
Iron	S	196	0.000289243	109	0.00107352
ironia	L	488	0.000720157	449	0.00442212
ironias	L	60	8.85439e-05	58	0.000571232
irônica	L	103	0.000152	97	0.000955336
ironicamente	L	131	0.000193321	129	0.0012705
irônico	L	161	0.000237593	156	0.00153642
irônicos	L	18	2.65632e-05	18	0.000177279
ironiza	L	316	0.000466331	302	0.00297434
ironizado	L	24	3.54176e-05	22	0.000216674
ironizam	L	12	1.77088e-05	12	0.000118186
ironizando	L	40	5.90293e-05	39	0.000384104
ironizar	L	62	9.14954e-05	62	0.000610627
ironizará	L	11	1.6233e-05	11	0.000108337
ironizou	L	342	0.0005047	326	0.00321072
Ironman	S	19	2.80389e-05	15	0.000147732
Irons	S	25	3.68933e-05	17	0.00016743
IRPF	U	370	0.000546021	202	0.00198946
Irpin	S	156	0.000230214	32	0.000315162
IRPJ	U	396	0.00058439	199	0.00195992
irracionais	L	56	8.2641e-05	52	0.000512139
irracional	L	173	0.000255302	160	0.00157581
irracionalidade	L	51	7.52623e-05	45	0.000443197
irradia	L	39	5.75535e-05	38	0.000374255
irradiação	L	30	4.42719e-05	22	0.000216674
irradiando	L	12	1.77088e-05	12	0.000118186
irradiar	L	21	3.09904e-05	20	0.000196976
irrazoável	L	23	3.39418e-05	23	0.000226523
irreais	L	177	0.000261204	166	0.0016349
irreal	L	111	0.000163806	103	0.00101443
irrealista	L	32	4.72234e-05	28	0.000275767
irrealistas	L	19	2.80389e-05	18	0.000177279
irreconciliáveis	L	22	3.24661e-05	22	0.000216674
irreconhecíveis	L	11	1.6233e-05	11	0.000108337
irreconhecível	L	109	0.000160855	103	0.00101443
irrecorrível	L	24	3.54176e-05	24	0.000236372
irrecuperáveis	L	24	3.54176e-05	21	0.000206825
irrecuperável	L	51	7.52623e-05	50	0.000492441
irrecusável	L	49	7.23108e-05	46	0.000453046
irredutibilidade	L	23	3.39418e-05	20	0.000196976
irredutíveis	L	17	2.50874e-05	15	0.000147732
irredutível	L	40	5.90293e-05	40	0.000393953
irrefreável	L	33	4.86991e-05	32	0.000315162
irrefutáveis	L	28	4.13205e-05	28	0.000275767
irrefutável	L	66	9.73983e-05	65	0.000640173
irregular	L	3601	0.00531411	1581	0.015571
irregulares	L	907	0.00133849	741	0.00729798
irregularidade	L	785	0.00115845	694	0.00683508
irregularidades	L	2447	0.00361112	1802	0.0177476
irregularmente	L	169	0.000249399	147	0.00144778
irrelevância	L	60	8.85439e-05	58	0.000571232
irrelevante	L	199	0.000293671	181	0.00178264
irrelevantes	L	86	0.000126913	78	0.000768208
irremediável	L	37	5.46021e-05	37	0.000364406
irremediavelmente	L	78	0.000115107	78	0.000768208
irrenunciável	L	14	2.06602e-05	14	0.000137883
irreparáveis	L	171	0.00025235	159	0.00156596
irreparável	L	164	0.00024202	148	0.00145763
irrepetível	L	11	1.6233e-05	11	0.000108337
irrepreensível	L	45	6.64079e-05	40	0.000393953
irrequieto	L	12	1.77088e-05	12	0.000118186
irresignação	L	23	3.39418e-05	19	0.000187128
irresistíveis	L	84	0.000123961	78	0.000768208
irresistível	L	196	0.000289243	187	0.00184173
irresistivelmente	L	15	2.2136e-05	14	0.000137883
irrespirável	L	12	1.77088e-05	11	0.000108337
irresponsabilidade	L	293	0.000432389	266	0.00261979
irresponsabilidades	L	13	1.91845e-05	12	0.000118186
irresponsáveis	L	130	0.000191845	115	0.00113261
irresponsável	L	485	0.00071573	418	0.00411681
irresponsavelmente	L	21	3.09904e-05	21	0.000206825
irrestrita	L	133	0.000196272	125	0.0012311
irrestrito	L	145	0.000213981	134	0.00131974
irretocáveis	L	32	4.72234e-05	32	0.000315162
irretocável	L	115	0.000169709	112	0.00110307
irretratável	L	26	3.8369e-05	18	0.000177279
irretroatividade	L	27	3.98448e-05	20	0.000196976
irreverência	L	106	0.000156428	93	0.00091594
irreverente	L	157	0.00023169	150	0.00147732
irreverentes	L	26	3.8369e-05	26	0.000256069
irreversibilidade	L	30	4.42719e-05	23	0.000226523
irreversíveis	L	203	0.000299574	189	0.00186143
irreversível	L	348	0.000513555	320	0.00315162
irreversivelmente	L	17	2.50874e-05	17	0.00016743
irrevogável	L	53	7.82138e-05	43	0.000423499
IRRF	U	76	0.000112156	43	0.000423499
irriga	L	20	2.95146e-05	18	0.000177279
irrigação	L	345	0.000509127	243	0.00239326
irrigada	L	29	4.27962e-05	24	0.000236372
irrigadas	L	19	2.80389e-05	19	0.000187128
irrigado	L	21	3.09904e-05	20	0.000196976
irrigados	L	12	1.77088e-05	11	0.000108337
irrigar	L	48	7.08351e-05	45	0.000443197
irrisória	L	40	5.90293e-05	39	0.000384104
irrisórias	L	12	1.77088e-05	12	0.000118186
irrisório	L	74	0.000109204	67	0.000659871
irrisórios	L	29	4.27962e-05	27	0.000265918
irrita	L	518	0.000764429	478	0.00470774
irritabilidade	L	173	0.000255302	154	0.00151672
irritação	L	471	0.00069507	399	0.00392968
irritações	L	86	0.000126913	69	0.000679569
irritada	L	157	0.00023169	149	0.00146747
irritadas	L	31	4.57477e-05	29	0.000285616
irritadiço	L	11	1.6233e-05	11	0.000108337
irritado	L	330	0.000486991	303	0.00298419
irritados	L	63	9.29711e-05	59	0.00058108
irritam	L	68	0.00010035	59	0.00058108
irritando	L	38	5.60778e-05	37	0.000364406
irritante	L	97	0.000143146	87	0.000856847
irritantemente	L	15	2.2136e-05	15	0.000147732
irritantes	L	112	0.000165282	108	0.00106367
irritar	L	190	0.000280389	182	0.00179249
irritará	L	22	3.24661e-05	19	0.000187128
irritaram	L	30	4.42719e-05	30	0.000295465
irritava	L	12	1.77088e-05	12	0.000118186
irritável	L	33	4.86991e-05	30	0.000295465
irritou	L	288	0.000425011	278	0.00273797
irrompe	L	13	1.91845e-05	13	0.000128035
irromperam	L	17	2.50874e-05	16	0.000157581
irrompeu	L	21	3.09904e-05	20	0.000196976
irrupção	L	15	2.2136e-05	14	0.000137883
IRS	U	77	0.000113631	25	0.000246221
Irvine	S	14	2.06602e-05	14	0.000137883
Irving	S	69	0.000101825	42	0.00041365
Irwin	S	39	5.75535e-05	24	0.000236372
Iryna	S	29	4.27962e-05	19	0.000187128
is	L	1694	0.00249989	598	0.00588959
Isa	S	234	0.000345321	130	0.00128035
ISA	U	183	0.000270059	120	0.00118186
Isaac	S	490	0.000723108	345	0.00339784
Isaacs	S	28	4.13205e-05	17	0.00016743
Isabel	S	1917	0.00282898	1129	0.0111193
ISABEL	U	18	2.65632e-05	17	0.00016743
Isabela	S	533	0.000786565	295	0.0029054
Isabele	S	90	0.000132816	44	0.000433348
Isabeli	S	25	3.68933e-05	12	0.000118186
Isabella	S	580	0.000855924	340	0.0033486
Isabelle	S	728	0.00107433	357	0.00351603
Isabelly	S	57	8.41167e-05	17	0.00016743
Isac	S	102	0.000150525	52	0.000512139
Isadora	S	587	0.000866254	295	0.0029054
ISADORA	U	43	6.34565e-05	43	0.000423499
Isaiah	S	21	3.09904e-05	13	0.000128035
Isaias	S	20	2.95146e-05	16	0.000157581
Isaías	S	66	9.73983e-05	49	0.000482592
Isak	S	15	2.2136e-05	14	0.000137883
Isaque	S	59	8.70682e-05	34	0.00033486
Isaquias	S	168	0.000247923	52	0.000512139
Isaura	S	77	0.000113631	50	0.000492441
ISC	U	11	1.6233e-05	11	0.000108337
isca	L	123	0.000181515	105	0.00103413
iscas	L	48	7.08351e-05	35	0.000344709
Isco	S	20	2.95146e-05	15	0.000147732
ISE	U	36	5.31263e-05	25	0.000246221
isenção	L	2689	0.00396824	1541	0.015177
isenções	L	343	0.000506176	251	0.00247205
isenta	L	463	0.000683264	425	0.00418575
isentam	L	20	2.95146e-05	16	0.000157581
